lat,lon,delta_g_mGal,Y12_7_sq,beta_V32,subspace_pct
-1.4489795918367347,75.40816326530613,-3024.1390086422325,0.008218702298624342,0.0027915940281627114,99.72084059718372
-1.4489795918367347,75.61224489795919,-3027.6616658683884,0.008218702298624338,0.002788003144140126,99.72119968558599
-1.4489795918367347,75.81632653061224,-3031.024202311537,0.008218702298624342,0.0027845754821185682,99.72154245178815
-1.4489795918367347,76.0204081632653,-3034.2266179716785,0.008218702298624344,0.002781311042098037,99.7218688957902
-1.4489795918367347,76.22448979591837,-3037.268912848813,0.008218702298624338,0.0027782098240785305,99.72217901759215
-1.4489795918367347,76.42857142857143,-3040.1510869429403,0.008218702298624342,0.002775271828060053,99.722472817194
-1.4489795918367347,76.63265306122449,-3042.8731402540607,0.008218702298624342,0.002772497054042601,99.72275029459574
-1.4489795918367347,76.83673469387755,-3045.435072782174,0.008218702298624338,0.002769885502026175,99.72301144979738
-1.4489795918367347,77.04081632653062,-3047.8368845272803,0.008218702298624344,0.0027674371720107773,99.72325628279893
-1.4489795918367347,77.24489795918367,-3050.0785754893795,0.008218702298624344,0.002765152063996405,99.72348479360036
-1.4489795918367347,77.44897959183673,-3052.1601456684716,0.008218702298624342,0.002763030177983059,99.72369698220169
-1.4489795918367347,77.65306122448979,-3054.0815950645565,0.008218702298624342,0.00276107151397074,99.72389284860293
-1.4489795918367347,77.85714285714286,-3055.842923677634,0.008218702298624338,0.0027592760719594473,99.72407239280405
-1.4489795918367347,78.06122448979592,-3057.444131507705,0.008218702298624342,0.0027576438519491815,99.72423561480508
-1.4489795918367347,78.26530612244898,-3058.885218554769,0.008218702298624344,0.002756174853939943,99.724382514606
-1.4489795918367347,78.46938775510205,-3060.1661848188255,0.008218702298624342,0.0027548690779317297,99.72451309220682
-1.4489795918367347,78.6734693877551,-3061.287030299875,0.008218702298624342,0.002753726523924544,99.72462734760754
-1.4489795918367347,78.87755102040816,-3062.2477549979176,0.008218702298624338,0.0027527471919183834,99.72472528080816
-1.4489795918367347,79.08163265306122,-3063.048358912953,0.008218702298624342,0.0027519310819132514,99.72480689180867
-1.4489795918367347,79.28571428571429,-3063.6888420449814,0.008218702298624342,0.002751278193909145,99.72487218060908
-1.4489795918367347,79.48979591836735,-3064.1692043940025,0.008218702298624344,0.0027507885279060658,99.72492114720939
-1.4489795918367347,79.6938775510204,-3064.489445960017,0.008218702298624344,0.0027504620839040126,99.7249537916096
-1.4489795918367347,79.89795918367346,-3064.6495667430236,0.008218702298624342,0.0027502988619029856,99.72497011380969
-1.4489795918367347,80.10204081632654,-3064.6495667430236,0.008218702298624342,0.0027502988619029856,99.72497011380969
-1.4489795918367347,80.3061224489796,-3064.489445960017,0.008218702298624344,0.0027504620839040126,99.7249537916096
-1.4489795918367347,80.51020408163265,-3064.1692043940025,0.008218702298624344,0.0027507885279060658,99.72492114720939
-1.4489795918367347,80.71428571428571,-3063.6888420449814,0.008218702298624344,0.0027512781939091455,99.72487218060908
-1.4489795918367347,80.91836734693878,-3063.048358912953,0.008218702298624342,0.0027519310819132514,99.72480689180867
-1.4489795918367347,81.12244897959184,-3062.2477549979176,0.008218702298624342,0.0027527471919183842,99.72472528080816
-1.4489795918367347,81.3265306122449,-3061.287030299875,0.008218702298624342,0.002753726523924544,99.72462734760754
-1.4489795918367347,81.53061224489795,-3060.1661848188255,0.008218702298624338,0.002754869077931729,99.72451309220682
-1.4489795918367347,81.73469387755102,-3058.885218554769,0.008218702298624344,0.002756174853939943,99.724382514606
-1.4489795918367347,81.93877551020408,-3057.444131507705,0.008218702298624344,0.002757643851949182,99.72423561480508
-1.4489795918367347,82.14285714285714,-3055.842923677634,0.008218702298624344,0.0027592760719594486,99.72407239280405
-1.4489795918367347,82.34693877551021,-3054.0815950645565,0.008218702298624342,0.00276107151397074,99.72389284860293
-1.4489795918367347,82.55102040816327,-3052.1601456684716,0.008218702298624342,0.002763030177983059,99.72369698220169
-1.4489795918367347,82.75510204081633,-3050.0785754893795,0.008218702298624342,0.0027651520639964044,99.72348479360036
-1.4489795918367347,82.95918367346938,-3047.8368845272803,0.008218702298624344,0.0027674371720107773,99.72325628279893
-1.4489795918367347,83.16326530612245,-3045.435072782174,0.008218702298624342,0.002769885502026176,99.72301144979738
-1.4489795918367347,83.36734693877551,-3042.8731402540607,0.008218702298624342,0.002772497054042601,99.72275029459574
-1.4489795918367347,83.57142857142857,-3040.1510869429403,0.008218702298624342,0.002775271828060053,99.722472817194
-1.4489795918367347,83.77551020408163,-3037.268912848813,0.008218702298624338,0.0027782098240785305,99.72217901759215
-1.4489795918367347,83.9795918367347,-3034.2266179716785,0.008218702298624342,0.0027813110420980367,99.7218688957902
-1.4489795918367347,84.18367346938776,-3031.024202311537,0.008218702298624342,0.0027845754821185682,99.72154245178815
-1.4489795918367347,84.38775510204081,-3027.6616658683884,0.008218702298624342,0.0027880031441401268,99.72119968558599
-1.4489795918367347,84.59183673469389,-3024.1390086422325,0.008218702298624338,0.0027915940281627106,99.72084059718372
-1.4489795918367347,84.79591836734694,-3020.4562306330695,0.008218702298624338,0.0027953481341863222,99.72046518658136
-1.4489795918367347,85.0,-3016.6133318408997,0.008218702298624342,0.0027992654622109613,99.7200734537789
-1.2653061224489797,75.0,-3034.5692764473138,0.006301000824119323,0.002215239812036859,99.77847601879631
-1.2653061224489797,75.20408163265306,-3038.4121752394835,0.006301000824119323,0.0022113224840122213,99.77886775159878
-1.2653061224489797,75.40816326530613,-3042.0949532486466,0.006301000824119323,0.0022075683779886096,99.77924316220114
